name,date,likes,comment,sentiment,source
Djezzy,08/08/20 10:35:15,0,مرحبا،يرجى التواصل بنا على الخاص و تقديم رقمك الهاتفي مع الإسم و اللقب لنتمكن من إفادتك.نسرين من جازي 🙂,0,fb
Mohamed Mekhalfia,07/08/20 23:20:12,0,ريڨلونا الانترنت على وجه ربي الواحد راح يجهل راكم توكلوا ولادكم في الحرام🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,-1,fb
Djezzy,08/08/20 0:02:43,0,مرحبا،نعتذر عن الإزعاج، الرجاء مراسلتنا عبر الرسائل الخاصة وتقديم رقمك الهاتفي مع العنوان الكامل من فضلك لتحويل طلبك للمصلحة التقنية. عبد المؤمن.ك من جازي 🙂,0,fb
Adel Fiala,08/08/20 6:42:44,0,السرعة رديئة بعد اكتمال  600MG يعني تصبح 2G !!  انا بالحميز بالعاصمة (زعمة) اريد الحل او اغير الشريحة مع العلم انا زبون مند 2003,-1,fb
Djezzy,08/08/20 15:12:23,0,مرحبانعتذر عن هذه الاضطرابات في الشبكة وندعوك لتقديم عبر رسالة خاصة(Messenger) أكثر توضيح على الاشكال في التغطية والأنترنت بالمنطقة التي تتواجد بها مع رقمك الهاتفي والعنوان وكذلك احداثيات المنطقة (GPS) لتحويله الى المصلحة التقنيةشكراً :),0,fb
Adel Fiala,08/08/20 16:02:14,0,Djezzy يا اخي انا  اتنقل بعدة اماكن بالعاصمة المشكل ليس بالمكان ،مشكلتي هي انكم تحددون سرعة النت بعد كمية محددة من الاستهلاك ارجو حل ، اريد تحميل لعبة 2G  سانتضر 3ايام لاحملها 😤,-1,fb
Imene Za,08/08/20 9:21:24,0,Djezzy pouvez vous répondre aux messages en privé,0,fb
Söfïàñê Söfïâñê,08/08/20 9:35:48,1,Djezzy والريزو واش بيه 20kb /s الله يهديكم,-1,fb
Djezzy,08/08/20 15:13:07,0,مرحبانعتذر عن هذه الاضطرابات في الشبكة وندعوك لتقديم عبر رسالة خاصة(Messenger) أكثر توضيح على الاشكال في التغطية والأنترنت بالمنطقة التي تتواجد بها مع رقمك الهاتفي والعنوان وكذلك احداثيات المنطقة (GPS) لتحويله الى المصلحة التقنيةشكراً :),0,fb
Söfïàñê Söfïâñê,08/08/20 15:16:54,0,Djezzy حسنا راني بعثتلكم المشكلة نتاعي في الخاص جاوبوني برك راه الميساج لي بعثتو عندو عام ومرديتوش,-1,fb
Nour Alyakin,08/08/20 10:02:49,0,ما نوع الشريحة التي فيها عرض 600دج,0,fb
Djezzy,08/08/20 10:43:30,1,"مرحبا,العروض اللّي تلقاها في اطار برنامج الوفاء امتياز هي عروض ترويجية و متغيرة، يمكنك أن تشكّل *444# في كل مرة باش تعرف كل جديد.نسرين من جازي 🙂",0,fb
Perle Noire,08/08/20 12:22:00,0,ماعليش رقم للاتصال بكم لانو عندي مشكل فلابيس تاع جيزي,0,fb
Djezzy,08/08/20 15:13:35,0,مرحباندعوك لمراسلتنا على Messenger لمساعدتك من فضلك.نحن في الخدمة :),0,fb
Samy Aliane,08/08/20 14:10:34,7,Faible débit.,-1,fb
Djezzy,08/08/20 15:14:37,2,Salut Nous vous invitons à nous contacter par message privé en nous communiquant votre numéro de téléphone ainsi que votre adresse exacte.Nous nous ferons un plaisir d'y répondre et vous aider. A votre service :),0,fb
Youssouf Da Ddy,08/08/20 14:14:25,3,ياو ريڨلو كونيكسيون ولا ريبونديو على عزريني ماكمش دايرين فيا مزية اني نفليكسي بدراهمي احشمو شوي راكم تاكلو فالحرام,-1,fb
Djezzy,08/08/20 15:14:57,0,مرحبا نأكد لك أنه سيتم الرّد على رسالتك في الخاص فور الإطلاع عليها.شكرا على تواصلك بنا 🙂,0,fb
Youssouf Da Ddy,08/08/20 15:20:43,0,Djezzy راني باعت ألف رسالة و بعتلكم دلائل على أنو كونيكسيون عيانة بزاف مكاش ڨاع و ديرولي في تقراو و ناتهدروش ماكمس دايرين في عزريني مزية,-1,fb
Nour Stamina,08/08/20 15:42:08,0,Youssouf Da Ddy نفس المشكل اخي اسوأ اتصال انا راني نخمم في موبيليس ولا اوريدو,-1,fb
Youssouf Da Ddy,08/08/20 15:47:11,0,Nour Stamina أوربدو هايلة 😍😍😍😍😍 اي عندي مي جيست ماعنديش دراهم باه نفليكسي برك و جيزي عندي 40 جيجا راهي هكك و صاي,-1,fb
Un Jour,08/08/20 17:45:47,0,Lamiss Simone انا ثاني الايموجي هذاك يلعبلي عالمورال اكثر من التعليقات تاعهم 😅😅,0,fb
Youssouf Da Ddy,08/08/20 19:16:34,0,Lamiss Simone  yay fel msnger khlaweli vu 🤬🤬 wlad la7ram lokan t7argo homa.we mat7argtch Lebanon,-1,fb
Shady Anis,08/08/20 20:42:17,0,A lot of message sent but no responce coming from you guys,-1,fb
Djezzy,09/08/20 11:35:43,0,It's already done :),0,fb
عباس عباس,08/08/20 21:16:30,0,لو كان تحبسونا الميساجات بالفرنسي ماذا بكم تبعتوهالنا بالعربيه هكذا،  المشكل الكبير راه الريزو ناقص عينه منكم,-1,fb
Sofiane Amine,09/08/20 0:45:21,0,وقفتو. رقمي. القديم لماذا؟؟,0,fb
Djezzy,09/08/20 11:21:23,0,مرحبا، للتأكد على مستوانا، ندعوك لتقديم رقم الهاتف على الخاص من فضلك.زهرة من جازي :),0,fb
Haroune Miamiche,09/08/20 14:42:41,0,علاه راكوم تهدرو بالفرونسي و اشهاراتكم اوكل لازم اكون فيها فرونسي مرقتوها . زعما محلبين ولا واش,0,fb
Bennia Mourad,09/08/20 15:02:43,0,نحن سكان بلدية عشعاشة دائرة عشعاشة بولاية مستغانم و التي يبلغ تعداد ساكنها أكثر من 70ألف نسمة . حيث نعاني من نقص وفي بعض الأحيان إنعدام التغطية لشبكة جيزيللتذكير أننا نعاني من تذبذب في تغطية شبكة جيزي منذ أكثر من 10أيام حيث لا نستفيد من أدنى الخدمات مثل المكالمات العادية ناهيك عن سوء خدمات الإنترنتلذا نحن نطالب بصليح الخطأ في اقرب وقت ممكنلأن الوضع كارثي بكل المقاييس,-1,fb
Walid Walid,09/08/20 15:11:21,0,كونوكسيو راحتلي غاع فليكسيت لبارح,-1,fb
Tarek Titou,09/08/20 18:25:25,0,يا خوتي لنترنت راها في حالة ريقلونا ريزو  يرحم ولديكوم وزيد نعيطلكم تجي لاكاساة وماعد يتكوبا   اارقلونا ..,-1,fb
عمر عيساتي,09/08/20 19:03:42,0,الريزو مكاش في المنطقة التي اسكن بها وهي مدينة الاربعاء بالبليدة فما بالك المناطق الداخلية او الصحراء  باه نعيطو مكانش او منحكيلكش على الانترنت التاعكم راها نشوفوها غير فالإشهارات او كي نعيطو لخدمة الزبائن يديرولنا كاسيطا تدور وانت كول روحك ولا اكلاطي مخك,-1,fb
Zouhir Solitar Solitar,10/08/20 1:33:13,0,مكانش منها مام انا وزادوني في لفتورة جاتني 900الف وهية نخلص 150الف وقالولي خلصها قلتلهم لالا يسرقو في ناس نورمال مكانش منعا جيزي تحيا موبيليز ولا اوريدو,-1,fb
Mohamed Volvo,10/08/20 5:40:10,0,ياساراقين ماتحشموش جابو علينا بدون رسوم وبدون ليزينيتي ياالسراق  كليتولنا,-1,fb
Țĥế Łớşț Ŝỗuł,10/08/20 10:44:25,0,حنا انفصلات الجزائر ما خلاتناش نلعبوا game بلا ما نكفروا :'(,-1,fb
Bel Pêcho,10/08/20 12:09:07,0,Cherithom ga3 2 fois A chaque fois yema tkaserhali ps1 ps2 gameboy Ps4 rabi rah saterha,0,fb
Jake Riley,10/08/20 14:43:35,1,البوست جميل جدا شاهدته مع صديقي واستفدنا كثير ،  اتغيرت حياتنا تماما بعد مشاهدته ، كما ارسلته لجميع اصدقائي فاعجبهم وانبسطوا وتغيرت حياتهم كذلك ،اوصلته لباقي المدينة فتغيرت حياتهم بدورهم وتعلمو درسا في غاية الاهمية .....و الان نعمل على ارساله الى اوربا واسيا   لنغير حياتهم,1,fb
Dakz Dep Bensben,10/08/20 18:49:28,0,Hna habine Djezzy toueli andha 20 méga de cennect wela dirou box,0,fb
Abdoun Khan,11/08/20 13:21:59,0,اطلقو الكونيكسيو باركاو ما تتمسخرو بينا  رانا نخلصو بدراهمنا ماناش نطلبو عليكم,-1,fb
Moussa Raouf,11/08/20 19:31:50,0,انا مفهمتش حاجة نكونكتي شوي في فايسبوك نلقى روحي كليت بزاف les donnes Pourtant فايسبوك ما ياكلش بزاف الانترنت Bizzare,-1,fb
Ted Mathmatices,12/08/20 11:52:18,0,وعلاه يعني هدي لفرونسي لمخلطة بالعربيياخويا ساهلة، ديرو فيديو بالعربيةو ديرو واحد اوخر بالفرنسي قدقدلب حاب يتبع عربي يلقى هواه و لخر كيف,0,fb
Nabil Chelali,12/08/20 14:23:56,0,ياودي اهدري عربي باين ولا فرونسي التخلاط مكلاه,0,fb
Samir Traikia,04/08/20 16:50:19,1,علاش رجعت كونكسيون تيعكم تعيي 😒🙃,-1,fb
Djezzy,04/08/20 17:29:06,0,"مرحبا،
نعتذر عن الإزعاج، الرجاء مراسلتنا عبر الرسائل الخاصة وتقديم رقمك الهاتفي مع العنوان الكامل من فضلك لتحويل طلبك للمصلحة التقنية.نسرين من جازي 🙂",0,fb
Samir Traikia,04/08/20 17:30:36,0,Djezzy  زعمة علاش كتبتي نسرين من لخر 🙃,0,fb
Boualem Haouche,05/08/20 19:27:18,0,ردو علينا في خاص  من فضلكم,-1,fb
Rī Mā,04/08/20 16:51:25,31,اConnexion ثقيلة بزااااااااااف ريقلوها وممبعد حطو عروض,-1,fb
خليفة وارد تاج احمد,04/08/20 16:53:32,2,Rī Mā واش حبيبة ناكتيلنا ڨاع اللغة العربية,-1,fb
Rī Mā,04/08/20 16:54:36,0,Ahm Ed  هي من بكري مهرودة,-1,fb
خليفة وارد تاج احمد,04/08/20 16:55:00,0,Rī Mā 😂😂😂😂😂😂,0,fb
Rī Mā,04/08/20 16:55:23,0,وهذي لهجة ماشي لغة العربية,0,fb
خليفة وارد تاج احمد,04/08/20 16:55:42,2,Rī Mā كوناكسيون ؟😂😂😂,0,fb
Rī Mā,04/08/20 16:58:24,0,Ahm Ed ههههههه ترجمة حرفية ل connexion هههههههههه,0,fb
خليفة وارد تاج احمد,04/08/20 16:58:52,0,Rī Mā الله على الترجمة 😂😂😂,0,fb
Rī Mā,04/08/20 17:00:36,0,ههههههههههه وباللغة العربية واش نسميوها ههههه والله ماعمبالي,0,fb
خليفة وارد تاج احمد,04/08/20 17:02:32,0,Rī Mā انا تني 😂😂😂,0,fb
Rī Mā,04/08/20 17:04:09,0,B1 هكا هههههههههه,0,fb
خليفة وارد تاج احمد,04/08/20 17:05:20,0,Rī Mā حمبوك متقظيش تضحكي بل ايموجي 😂😂,0,fb
خليفة وارد تاج احمد,04/08/20 17:05:23,0,Malek Malik 🤨,0,fb
Djezzy,04/08/20 17:25:03,21,"مرحبا،
الرجاء مراسلتنا عبر الرسائل الخاصة وتقديم رقمك الهاتفي مع العنوان الكامل من فضلك لتحويل طلبك للمصلحة التقنية.نسرين من جازي 🙂",0,fb
Abdôû Dôz,04/08/20 16:54:38,1,اطلقو لنترنات راهي ثقيلا. 😡😡😠 رني نفلكسي ومنستفيدس.... راح نقطعكم,-1,fb
Abdôû Dôz,04/08/20 16:57:41,0,Houssem Bouflih  كرهتها راح ندير. موبليس,-1,fb
Abdôû Dôz,04/08/20 17:01:38,1,Houssem Bouflih  نخلص 2000لف وثقيلا رهج,0,fb
Djezzy,04/08/20 17:30:52,2,"مرحبا،
نعتذر عن الإزعاج، الرجاء مراسلتنا عبر الرسائل الخاصة وتقديم رقمك الهاتفي مع العنوان الكامل من فضلك لتحويل طلبك للمصلحة التقنية.نسرين من جازي 🙂",0,fb
Amira Serine Amir,04/08/20 16:56:32,0,حتى نكونكتي أنا  ونزيد نبرطاجيها  بتقولي ميساج ودنا يومين حبستولي  لابيس,-1,fb
EL Rey Ressan,04/08/20 16:56:45,21,عيب كبير تسكن في وسط المدينة و ما عندكش التغطية داخل البيت و الانترنت ضعيف جدا  ، جيزي من سيء الى اسوء تطبيق djezzy réseau لا يعمل لا توجد صيانة للهوائيات عيب كبير,-1,fb
Djezzy,04/08/20 17:28:12,2,"مرحبا،
نعتذر عن الإزعاج، الرجاء مراسلتنا عبر الرسائل الخاصة وتقديم رقمك الهاتفي مع العنوان الكامل من فضلك لتحويل طلبك للمصلحة التقنية.نسرين من جازي 🙂",0,fb
Hamza Hamza,04/08/20 17:44:29,0,ههههههههههههههههههههه,0,fb
Brikh Optimiste,04/08/20 17:49:42,2,"Djezzy je confirme la mauvaise connexion ces jours ci, ",-1,fb
Ãbdenãsseř Ñå,04/08/20 18:39:13,0,Brikh Optimiste moi aussi je confirme la mauvaise connexion j'ai fait plusieurs réclamations malheureusement aucune suite. Je m'excuse Djezzy c'est un opérateur de merde 😤,0,fb
Bentayeb Brahim,04/08/20 19:59:17,0,Djezzy السلام عليكم .لقد قمت بمراسلتكم في الخاص عن مشكل التغطية  ولكنكم لم تقومو بالرد على انشغالاتنا لحد الان,-1,fb
Ilyes Koni,04/08/20 20:10:50,0,EL Rey Ressan يطيلك شعر خرا حنا مناش عيباد ول,-1,fb
EL Rey Ressan,04/08/20 20:27:13,0,Ilyes Koni  عياونا يا خويا الله يهديهم,0,fb
Bouta Bout,04/08/20 20:44:13,1,Copié et Cole.... Hhhhhhh had offre and ooredoo dork yehakmokom kima mara lifatete hhhh,-1,fb
